AgentCharges,BMI,PreviousClubCost,GoalToShotRatio,ShotsPerDistance,ScoringRate,GoalsPerMillion,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ClubMeanScore,ClubStrengthIndex,Score,Club,PlayerName
0.3182951901106559,0.035849955076222635,-0.6736989643427232,1.296474928276133,1.1563757845149245,0.3568948871057469,-0.14722048144931973,-0.24223288973728638,0.4543337949728952,1.890532613621676,1.5200169580528478,-1.021786137880226,19.35,MUN,"Rogers, Mr. William John"
-0.6079972288885677,-1.1881532885055506,-0.857368588856089,-0.5553416834105873,-0.4669381426086712,-0.5611490324573859,-0.9521172261209069,0.5875227105684608,0.7098935747036876,0.8751363324764838,1.5200169580528478,-1.021786137880226,19.2,MUN,"Lennon, Mr. Denis"
0.00251368363364787,0.18885036052394377,0.045673731667960384,-0.6321061963146393,1.5835102101256826,0.44764591887192035,-0.8465840758024663,-0.14594011203797838,0.23710798220172155,1.7901862262509245,1.5200169580528478,-1.021786137880226,17.89,MUN,"Samaan, Mr. Youssef"
-0.12379891895715534,-0.07507533887337525,-0.017845346809578538,-0.7882367091119594,0.8302839111991798,0.47819067003409244,-0.29303001894693964,-0.41063520274175,-0.5167933680041151,1.0638702883501276,1.5200169580528478,-1.021786137880226,12.2,MUN,"Panula, Master. Juha Niilo"
-0.8395703336383735,0.5254512525089311,-0.36758292348711336,-0.43639886671310224,0.7636545620841827,0.8892401354225491,-1.2827068160782082,1.639801631857621,1.3519875212773032,1.2836655639588421,1.5200169580528478,-1.021786137880226,23.7,MUN,"Nosworthy, Mr. Richard Cater"
-0.12379891895715534,0.5139762221003529,-0.6407914899507452,0.2888219184285141,0.8364571426539333,0.26744650172856704,-0.9826810558143021,0.3589322254832214,1.3392095322907633,1.930701925973987,1.5200169580528478,-1.021786137880226,24.69,MUN,"Ostby, Mr. Engelhart Cornelius"
-0.08169471809355427,-0.9204025789720378,-1.784134902546448,0.6084056481409513,0.314810890553981,1.3630339302633272,-0.40360573315239057,-0.168751138141344,0.18919052350219834,1.1684822661298764,1.5200169580528478,-1.021786137880226,16.58,MUN,"Woolner, Mr. Hugh"
0.17093048708805214,-0.7865272242052822,-0.923948827742184,-0.2854645338004301,0.5873204913654542,-0.0216584821618595,-1.1742781788632448,-0.05735109075191873,1.4286554551965411,-0.3470015720773135,1.5200169580528478,-1.021786137880226,21.47,MUN,"Novel, Mr. Mansouer"
-0.2711636219797591,-1.0313278729216357,-0.9285405683550183,-0.5109363651768593,-0.08739352695118383,-0.5611490324573859,-1.0652308859870545,0.21294392882585242,0.9910093324075595,0.41667289602522617,1.5200169580528478,-1.021786137880226,20.12,MUN,"Goodwin, Master. William Frederick"
-1.2185081414107832,0.07410005643815223,-0.27268695082187416,1.820541080121694,0.4439678630818768,0.006642661460197142,0.059265203386083064,2.869244248528818,0.36808236931375266,1.0858329885510538,1.5200169580528478,-1.021786137880226,17.51,MUN,"Sirayanian, Mr. Orsen"
-0.7974661327747724,0.5866514146880197,-0.40278626818550806,-0.18332904395249358,0.5558537841053653,0.035076674301141544,-1.1355329448636227,1.4961023496072428,1.3008755653311443,1.4685382080364953,1.5200169580528478,-1.021786137880226,23.7,MUN,"Harris, Mr. Henry Birkhardt"
-0.7553619319111714,0.4221759788317191,-0.24131005663417388,-0.4289098745506676,-0.22452347493440217,0.47819067003409244,-1.3642503343671555,1.2266473401253715,1.7512996771066658,-0.9556740318416602,1.5200169580528478,-1.021786137880226,22.39,MUN,"Skoog, Master. Harald"
-1.3448207440015865,-0.09420038955434074,-0.18314800887160815,0.015664203505383452,-0.3860320803368544,-0.3778935121982734,-0.774930613673473,5.712584896702034,0.7162825691969575,1.598498350173594,1.5200169580528478,-1.021786137880226,20.43,MUN,"Stewart, Mr. Albert A"
-1.1974560409789827,-1.4176538966771335,-0.8963983840651791,3.849478142301825,-0.7973150003504524,0.15016030921188037,2.715922574304155,1.3071514357849185,-0.6317952688829723,0.9275665022661448,1.5200169580528478,-1.021786137880226,11.29,MUN,"Moubarek, Master. Gerios"
-0.37642412413876175,-0.6564768795747188,-1.3593988958592889,-0.14887567989319428,-0.23167552683992887,1.5048158327795893,-1.2418266364388104,0.7106058782423905,1.3232370460575889,2.3344002581245835,1.5200169580528478,-1.021786137880226,25.26,MUN,"Crease, Mr. Ernest James"
-1.1553518401153815,-0.5608516261698927,-0.8734396810010087,1.0015520961256097,-0.9843860088151177,1.686296668000407,-0.6773576905085439,2.693316631552789,0.6460036297709892,1.2215356811989946,1.5200169580528478,-1.021786137880226,19.39,MUN,"Kink, Mr. Vincenz"
-0.9869350366609773,-0.7023770012090343,-1.230064868597794,0.22987430974679882,-1.7807156022247979,1.6131266760811374,-1.0473819835412386,1.7001401722506435,0.9430918737080356,0.29261633470872406,1.5200169580528478,-1.021786137880226,19.63,MUN,"Jenkin, Mr. Stephen Curnow"
0.023565784065448406,-0.41932625113074984,-0.6736989643427232,-0.3016589571729817,0.44074066351904556,1.2586209012784804,-1.3684925947741258,0.1337937426781063,1.7033822184071412,-0.34539723638560255,1.5200169580528478,-1.021786137880226,23.11,MUN,"Hood, Mr. Ambrose Jr"
-1.176403940547182,-0.5685016464422786,-0.6430873602571618,0.20317077052888807,-1.6581453356568858,2.0254575731671807,-1.004133893826051,2.3498787723230508,0.6907265912238781,-0.4756521738024858,1.5200169580528478,-1.021786137880226,16.86,MUN,"Chronopoulos, Mr. Apostolos"
0.676180897451265,-0.5340765552165414,-0.8986942543715963,-0.771686491734361,-0.33840746690724843,1.7231751264944764,-1.3817961562611272,-0.3066703123713717,1.2178186369186377,0.3245650239860741,1.5200169580528478,-1.021786137880226,21.32,MUN,"Bing, Mr. Lee"
0.5288161944286612,0.6057764653689852,-0.7992065410935233,0.3242596303925945,1.2439057084049407,2.06417457147389,-1.466194198338844,-0.022782835639905637,2.805483768496185,-2.2318843561834925,1.5200169580528478,-1.021786137880226,26.57,MUN,"Moen, Mr. Sigurd Hansen"
-0.12379891895715534,-0.09037537941814845,-0.6798212851598353,-0.37740706649620337,0.28515052701983035,2.142248518472544,-1.242645217318439,-0.05758305192276793,1.0325377966138116,-1.0626188143390245,1.5200169580528478,-1.021786137880226,17.93,MUN,"Staneff, Mr. Ivan"
-0.2711636219797591,-0.025350207102866087,-1.0127224795903111,1.5556824214508205,0.6077482408958652,0.3869990941006441,-0.8351837099681158,0.5444598214265189,1.840745600012444,0.28656748604162136,1.5200169580528478,-1.021786137880226,24.97,MUN,"Moutal, Mr. Rahamin Haim"
-0.18695522025255695,0.27300058352019024,-0.5038045616678594,2.821682768264433,-1.1976715210958038,1.6131266760811374,-0.5389308810437868,0.29287765769063406,1.4446279414297158,0.2931458591182088,1.5200169580528478,-1.021786137880226,22.62,MUN,"Caldwell, Master. Alden Gates"
0.023565784065448406,-1.0734029844197603,-0.5795682817796229,0.2325316023996192,0.07609193753045554,2.3010061265756536,-0.5933308194126627,-0.32049607684128445,0.03904915291035798,0.7587329555187923,1.5200169580528478,-1.021786137880226,15.01,MUN,"Waelens, Mr. Achille"
0.634076696587664,0.05497500575718812,-0.5780377015753452,1.7818378368144219,0.4879685615990706,1.6131266760811374,-0.07929503814097519,-0.4206893374864114,0.2626639601748012,1.8494716721403122,1.5200169580528478,-1.021786137880226,18.14,MUN,"Sheerlinck, Mr. Jan Baptist"
-0.7974661327747724,0.6784516579566535,-0.8168082134427207,2.188906983433808,-1.7795652844611085,1.398201765091122,-1.058946410104632,1.8415869530935947,2.5595074805052964,-1.2147384715000893,1.5200169580528478,-1.021786137880226,26.78,MUN,"Carrau, Mr. Francisco M"
-0.3974762245705623,-1.7619048089345068,-1.6754637080427064,-0.8063927430812354,-1.4097941123525515,1.224175365943279,-1.0735819607167554,0.13648196255521156,0.36169337482048286,0.9329448182640309,1.5200169580528478,-1.021786137880226,17.22,MUN,"Ford, Mr. William Neal"
1.0551187052236746,0.6134264856413711,-0.7953800905828279,2.525908026415572,0.10022175246992814,0.987940036264606,-0.9886468466445107,-0.24951522460899933,2.805483768496185,-2.2743664512033925,1.5200169580528478,-1.021786137880226,26.5,MUN,"Slocovski, Mr. Selman Francis"
0.5288161944286612,0.429825999104105,-0.585690602596735,2.4073762872475934,-0.14799170874805473,0.9219743594633665,-0.5195210669681025,-0.17546644382696047,1.5053233891157793,0.3102955522440108,1.5200169580528478,-1.021786137880226,23.01,MUN,"Celotti, Mr. Francesco"
0.19198258751985267,1.2904532797475394,-0.8015024113999399,1.523096580424526,-0.008661544694966248,0.696237854072981,-1.1753923710978527,0.36879057524430997,2.917291172128407,-0.4939819019569668,1.5200169580528478,-1.021786137880226,30.1,MUN,"Christmann, Mr. Emil"
-0.7764140323429719,-1.0810530046921463,-0.5566095787154524,1.0725771660161978,-2.310797746360858,0.26744650172856704,-0.0950431157795015,0.3611349505079648,0.0901611088565158,-0.08157772600874645,1.5200169580528478,-1.021786137880226,13.93,MUN,"Andreasson, Mr. Paul Edvin"
-0.5658930280249665,1.0915527526655013,-0.2596770190855106,0.4457603571265861,-0.8244588927541218,1.398201765091122,-1.3578846570622385,1.169350190530703,2.387004629187012,-0.6696886170606872,1.5200169580528478,-1.021786137880226,26.65,MUN,"Chaffee, Mr. Herbert Fuller"
-0.3974762245705623,1.0609526715759576,-0.8719091007967303,1.429576041637058,-1.0470516141869786,1.6496143715196026,-1.2779281699854375,1.5167571613248556,2.917291172128407,2.795346026726729,1.5200169580528478,-1.021786137880226,35.52,MUN,"Dean, Mr. Bertram Frank"
-0.9237787353655756,-1.1460781770074273,-0.8221652441576939,0.19269712472594422,1.0791869486794232,1.3630339302633272,-0.48770307260796963,0.9043528944622317,0.003909683197374152,1.2378273999156362,1.5200169580528478,-1.021786137880226,15.59,MUN,"Coxon, Mr. Daniel"
-0.544840927593166,0.18502535038775147,-0.7272692714924547,1.2859846135408775,0.9722916624818398,1.6131266760811374,-0.7384055585285744,0.5197586372719594,1.1124002277796852,-0.3319120402327551,1.5200169580528478,-1.021786137880226,19.61,MUN,"Shorney, Mr. Charles Joseph"
0.10777418579265055,-0.1707005922782013,-0.7242081110838986,-0.7333249562224057,0.5311170549462019,0.3869990941006441,-0.8279179309218494,-0.38770251716946164,0.08057761711661164,0.31114926706639906,1.5200169580528478,-1.021786137880226,14.52,MUN,"Goldschmidt, Mr. George B"
-1.09219553881998,-0.9357026195168097,-0.9660397833598307,-0.37692745836435926,1.2777588774076385,0.987940036264606,-0.2639421815967156,0.844751701709663,-0.45290342307141734,0.3897519209026769,-0.4159532960651848,-0.3863857184271743,11.47,CHE,"Greenfield, Mr. William Bertram"
0.19198258751985267,-0.28162588622780055,-0.42268381084112305,-0.8812818826552485,0.010362258509594642,1.18990692847612,-1.2215967743002836,-0.26146318211993036,0.6204476517979098,0.2944017227602184,-0.4159532960651848,-0.3863857184271743,17.71,CHE,"Kantor, Mr. Sinai"
-1.1553518401153815,0.8811771951748852,-0.24666708734914708,1.1590270249732548,-0.6525475741975929,1.4335537247085874,-0.6862514688573944,2.512365501420992,0.8504514535556229,-0.07022213037031605,-0.4159532960651848,-0.3863857184271743,18.48,CHE,"Petroff, Mr. Pastcho (""Pentcho"")"
-0.9869350366609773,0.32655072542689306,-0.11197602937267888,0.6733210932387902,0.9933298478570506,0.15016030921188037,0.9522674295383742,0.47378200019990263,-0.6797127275824955,1.0584025110690445,-0.4159532960651848,-0.3863857184271743,11.22,CHE,"White, Mr. Richard Frasar"
-1.050091337956379,-0.6067517478042083,-0.35457299175074986,-0.6088659509244568,0.7580672177936375,0.2085241526308968,-0.3321973023080617,1.042809599650583,-0.42095845060506815,1.572944851819661,-0.4159532960651848,-0.3863857184271743,13.61,CHE,"Johansson, Mr. Gustaf Joel"
-0.35537202370696125,-0.7635771633881231,-0.698188247611172,-0.869812799499265,0.9668490692815274,0.47819067003409244,-0.6980149615445613,-0.2305354755438642,-0.18776015160072018,0.2257471436937001,-0.4159532960651848,-0.3863857184271743,12.78,CHE,"Gustafsson, Mr. Anders Vilhelm"
0.8024935000420682,-1.4788540588562222,-1.2461359607427134,-1.0043508164435975,0.08808145452819922,0.5397282616175446,-0.4630452527308989,-0.7115559714001933,-0.5199878652507504,0.8630143535054816,-0.4159532960651848,-0.3863857184271743,11.85,CHE,"Mionoff, Mr. Stoytcho"
0.9919624039282731,-0.3160509774535379,-0.9844067458111669,0.34081526376818055,0.5803854174838432,0.9219743594633665,-0.19531465691712582,-0.6913546935445196,-0.19734364334062493,0.6063363953345887,-0.4159532960651848,-0.3863857184271743,13.35,CHE,"Moss, Mr. Albert Johan"
-0.48168462629776443,-1.0504529236026012,-1.0471605341865668,1.7640432421903882,-0.8969839802701522,2.06417457147389,1.2376121964441342,-0.2088242858153932,-0.6030447936632577,1.1148814343946372,-0.4159532960651848,-0.3863857184271743,11.77,CHE,"Rekic, Mr. Tido"
-1.0079871370927778,-0.5799766768508569,-0.5596707391240084,0.8401792257036261,-0.71082259743709,-1.1249223845921217,0.7578137638296908,0.5075723438637716,-0.3474850139324656,-0.23430273619262465,-0.4159532960651848,-0.3863857184271743,11.07,CHE,"Porter, Mr. Walter Chamberlain"
1.8340464212002945,2.181680641480519,0.3066376564973675,-0.7649075985442533,0.8544916048514363,0.1792729151928626,-1.2696745787124517,-0.5941643131949408,1.30407006257778,0.0004546956707815231,-0.4159532960651848,-0.3863857184271743,21.3,CHE,"Barton, Mr. David John"
-0.5658930280249665,1.5620289994172458,-0.13876118294754486,-0.37031952410338737,0.6455437126990988,0.006642661460197142,-0.9757222643639135,0.5962719959814274,0.9494808682013055,0.5547441779040626,-0.4159532960651848,-0.3863857184271743,20.1,CHE,"Pekoniemi, Mr. Edvard"
-0.860622434070174,2.0133801954880246,-0.1395264730496837,1.0923906234266128,0.571796450644017,0.9219743594633665,-1.0305282698081542,1.8610298095668527,2.1570008274292993,-0.9119518356430115,-0.4159532960651848,-0.3863857184271743,24.88,CHE,"Connors, Mr. Patrick"
-0.7764140323429719,1.5237788980553162,0.1528143459674232,-0.0392439136992359,-0.22763469248240092,0.6331714271623642,-0.9848917657643446,0.9440560911468276,1.1124002277796852,-0.5443225153322545,-0.4159532960651848,-0.3863857184271743,19.26,CHE,"Turpin, Mr. William John Robert"
-0.31326782284336013,0.9194272965368148,-0.37982756512133753,1.0182717814971514,-2.0204198105920175,-1.101557864540654,-0.5848140975439717,0.2142669054507969,1.0868442498066058,-0.300164425365213,-0.4159532960651848,-0.3863857184271743,19.51,CHE,"Baxter, Mr. Quigg Edmond"
0.2761909892470548,2.5522284984242196,0.621937178578646,0.017070621946063794,0.7846310489349758,-0.29756232523537485,-1.1977807790429822,-0.043884053400588305,2.0164429485773625,-1.5384308885325093,-0.4159532960651848,-0.3863857184271743,23.01,CHE,"Hickman, Mr. Stanley George"
-1.365872844433387,-2.3394813394996565,-1.501742854857148,0.7707748011400111,-0.5458872670639799,1.2586209012784804,1.704474861366433,1.779612848085085,-1.1173588503714773,0.7296802500884372,-0.4159532960651848,-0.3863857184271743,8.07,CHE,"Moore, Mr. Leonard Charles"
-0.860622434070174,-1.2723035115017982,-0.7494626844544863,0.6003564310679695,-2.014114109823863,-0.04982768572041577,0.9518260507280795,0.18043790315962419,-0.8074926174478915,1.4174133190719886,-0.4159532960651848,-0.3863857184271743,11.05,CHE,"Nasser, Mr. Nicholas"
-0.6711535301839693,-0.9357026195168097,-1.3693476671870963,-0.17302548688295444,2.548948456625601,-0.3778935121982734,0.48922379828854307,0.04215058649357758,-0.7212411917887491,1.9186694082861817,-0.4159532960651848,-0.3863857184271743,12.39,CHE,"White, Mr. Percival Wayland"
-0.7132577310475703,-0.04065024764763793,-0.8657867799796183,-0.41457842192327554,0.28018748526788834,0.035076674301141544,-0.7293285002493521,0.4603528644497686,0.16363454552911957,0.8785797329896016,-0.4159532960651848,-0.3863857184271743,15.95,CHE,"Nicola-Yarred, Master. Elias"
-0.544840927593166,-1.0504529236026012,-1.3226649709566158,0.06910810425121361,0.02281832013161991,1.1218959119172558,0.9868065208429116,-0.3122812500395179,-1.0215239329724302,1.4997162543944993,-0.4159532960651848,-0.3863857184271743,9.91,CHE,"McMahon, Mr. Martin"
-1.1553518401153815,-0.1974756632315527,-0.7823701588464643,0.06910810425121361,-1.1792312953803241,-0.21612312190057056,-0.35648332654939663,2.0589934391127507,-0.056785764488689335,1.8275647785026932,-0.4159532960651848,-0.3863857184271743,16.2,CHE,"Madsen, Mr. Fridtjof Arne"
-0.6922056306157698,-1.4176538966771335,-1.4190915238261328,-0.0507357943909497,0.9837623601314036,0.7920170410768781,0.6053597933620919,-0.2655326171957284,-0.8841605513671292,0.4627415296113632,-0.4159532960651848,-0.3863857184271743,9.02,CHE,"Ekstrom, Mr. Johan"
-1.0711434383881795,-0.8018272647500541,-1.203279715022928,0.25743423068889987,-0.8755457468534651,1.4335537247085874,-0.20826458899766992,1.2369888969924794,-0.2995675552329421,1.5283489187485961,-0.4159532960651848,-0.3863857184271743,14.26,CHE,"Drazenoic, Mr. Jozef"
-1.2816644427061847,-1.3373286838170793,-0.8527768482432547,-0.37031952410338737,2.6864991900734143,1.18990692847612,0.02622550346905007,1.7030566007216323,-0.6509622523627813,0.5053152157078488,-0.4159532960651848,-0.3863857184271743,10.48,CHE,"Coelho, Mr. Domingos Fernandeo"
-0.3974762245705623,-0.1898256429591668,-0.8986942543715963,0.2888219184285141,-0.7602596451603933,-0.1335528185194542,0.5375478993850531,-0.28438883575815516,-0.5998502964166228,1.024431574817113,-0.4159532960651848,-0.3863857184271743,11.64,CHE,"Sobey, Mr. Samuel James Hayden"
-0.6501014297521687,-2.037305538740407,-1.4336320357667747,0.04024059581915914,0.5759020563209214,0.6331714271623642,0.036716818438125964,-0.005907082658801152,-0.45290342307141734,0.8085040003845492,-0.4159532960651848,-0.3863857184271743,12.16,CHE,"Richard, Mr. Emile"
-0.7132577310475703,-1.4559039980390645,-0.8757355513074259,-0.037779697240446705,0.07726462722163005,-0.16120338200735856,0.869748374090216,-0.09105558832088242,-0.8458265844075105,1.2404865248395411,-0.4159532960651848,-0.3863857184271743,10.53,CHE,"Futrelle, Mr. Jacques Heath"
-0.9027266349337751,-0.9816027411511266,-1.0234365410202575,0.526471554171308,-1.7689716604048051,-0.6885783677369076,1.0094925273963584,0.14362514182238972,-0.7244356890353841,0.5707969079042309,-0.4159532960651848,-0.3863857184271743,10.15,CHE,"Osen, Mr. Olaf Elon"
-0.7553619319111714,-1.038977893194023,-0.8918066434523448,0.45902276039684564,-1.7085742453305413,-0.5353210732262403,0.8378969327618304,-0.016391380131390496,-0.7180466945421142,0.905751199705111,-0.4159532960651848,-0.3863857184271743,10.74,CHE,"Giglio, Mr. Victor"
-0.4185283250023628,0.9538523877625521,-0.6331385889293548,-1.1173464923062086,-0.6697387060532433,2.0254575731671807,-1.532104067778331,0.4386313623127231,1.2849030790979703,-0.19724837435375714,-0.4159532960651848,-0.3863857184271743,20.86,CHE,"Burke, Mr. Jeremiah"
-0.08169471809355427,-0.28545089636399285,-0.6767601247512793,-1.6095686630602475,0.48714632632374555,0.5707232985547976,-1.4911989153440977,0.014624295856437958,0.9367028792147658,0.32179428593556025,-0.4159532960651848,-0.3863857184271743,19.64,CHE,"Andrew, Mr. Edgardo Samuel"
0.23408678838345376,-0.6182267782127878,-1.4030204316812134,0.7428971343949353,-0.07205250537315458,0.8892401354225491,-0.4471394217613146,-0.3137531106649164,0.37766586105365746,0.7841390562328362,-0.4159532960651848,-0.3863857184271743,17.07,CHE,"Nicholls, Mr. Joseph Charles"
2.212984228972704,-0.8936275080186864,-1.0027737082625037,0.42863980017770487,-0.9192629287227895,1.5768320372322955,-0.4723540897061108,-0.7943355817156544,-0.015257300282435667,1.137226261365157,-0.4159532960651848,-0.3863857184271743,15.31,CHE,"Andersson, Mr. August Edvard (""Wennerstrom"")"
0.06566998492904948,-2.2209060252776727,-1.7374522063159674,-0.4653309032070849,-0.8741681896861213,-0.5611490324573859,0.2175052367597299,-0.5569931875151598,-0.6765182303358606,0.955814910057262,-0.4159532960651848,-0.3863857184271743,11.07,CHE,"Navratil, Mr. Michel (""Louis M Hoffman"")"
0.23408678838345376,-1.7504297785259286,-1.2315954488020722,0.04183328593954868,-2.0508262640846895,-0.4308431884808149,-0.11331585434896116,-0.5200572837547407,-0.21970512406706938,0.4262567362820329,-0.4159532960651848,-0.3863857184271743,12.92,CHE,"Byles, Rev. Thomas Roussel Davids"
0.676180897451265,-1.7198296974363836,-1.754288588563026,-0.24386553033227884,-0.7945773116316304,0.5397282616175446,0.8209838086395387,-0.8231992264304221,-0.9768009715195413,0.45189756612577797,-0.4159532960651848,-0.3863857184271743,8.45,CHE,"Bateman, Rev. Robert James"
-0.16590311982075642,-1.5056291298095736,-1.676228998144845,1.426742717227368,0.7707468507966606,1.1558142265857103,1.5388598684206274,-0.5181840836498567,-0.8074926174478915,0.8772838252475438,-0.4159532960651848,-0.3863857184271743,10.16,CHE,"Meo, Mr. Alfonzo"
-0.7553619319111714,-1.9416802853355806,-2.0320888956394922,-1.0608486543749032,-0.011580207659018134,0.6018706452558684,-0.6292969758487554,0.17673309056944536,-0.38262448364544943,0.7909900727457922,-0.4159532960651848,-0.3863857184271743,12.55,CHE,"van Billiard, Mr. Austin Blyler"
-0.229059421116158,-2.224731035413865,-2.3336131958822675,-0.7851392052701303,-0.2608083348462873,2.260985979532995,-0.0864698551872604,-0.5591639382520892,-0.8681880651339546,0.4535197940741253,-0.4159532960651848,-0.3863857184271743,9.1,CHE,"Olsen, Mr. Ole Martin"
